상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,TRDAR_CD,총_유동인구_수,야간_유동인구_17_24,야간_비율,주말_평균,주중_평균,주말_프리미엄,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,총_매출,총_상주인구,평균_소득,총_인구,인당_매출효율,야간_매출효율,주류친화_지수,타겟연령_비율,성비_균형도,야간_유동인구_17_24_점수,총_매출_점수,주류친화_지수_점수
A,골목상권,3110400,도봉구보건소,203457,462153,11320,도봉구,11320670,쌍문2동,123299,3110400,1264350,370983,0.2934179617985526,182311.0,179945.6,1.0131450838475629,590318,674034,167131,198513,189960,4369482602.0,174524.0,2357705.0,1438874.0,3036.7374780557575,11778.120835725626,0.1813088106181567,0.4394384466326571,0.9337873215486219,4.0,3.0,3.0
A,골목상권,3110401,도봉구민회관,203483,461709,11320,도봉구,11320515,창5동,44767,3110401,205342,72924,0.35513436121202674,32720.0,27980.8,1.169373284537969,95485,109857,25823,31558,30382,1413453190.0,30020.0,2280002.0,235362.0,6005.443487053985,19382.55156052877,0.2808299305424036,0.4273991682169259,0.9300094476531835,2.0,2.0,5.0
A,골목상권,3110414,장석교회,204615,458250,11350,노원구,11350560,월계1동,68483,3110414,167182,52605,0.31465708030768863,24822.5,23507.2,1.0559530696977948,81022,86159,19745,22051,26983,,45580.0,2072510.0,212762.0,,,0.2111754760637311,0.41140194518548645,0.9692730078596978,2.0,1.0,4.0
A,골목상권,3110415,수락산역 4번,204689,464016,11350,노원구,11350630,상계1동,197508,3110415,1922422,591412,0.3076390095410893,297484.0,265491.0,1.1205050265357395,889424,1032998,219743,237088,269046,16654285655.0,223224.0,2395121.0,2145646.0,7761.8981206592325,28160.20921963031,0.23278541633894936,0.37758463022166827,0.9253160856461277,5.0,5.0,5.0
A,골목상권,3110461,새절역 2번,192506,454562,11380,은평구,11380600,응암3동,33922,3110461,241476,87372,0.3618247776176514,34366.5,34548.2,0.9947406811353414,111357,130118,33304,36773,39625,1175449723.0,72592.0,2369514.0,314068.0,3742.6599430696538,13453.391509865862,0.2149911390247274,0.45429773559277115,0.9223069787473703,2.0,2.0,4.0
A,골목상권,3110588,한겨레신문사,196474,449809,11440,마포구,11440565,공덕동,72183,3110588,1010365,275978,0.2731468330751758,149780.0,142161.2,1.0535926821101678,437110,573255,177980,182842,137145,966413269.0,122980.0,2616707.0,1133345.0,852.7088124092841,3501.776478559885,0.1853251726891726,0.49285852142542547,0.8652516664769663,4.0,2.0,3.0
A,골목상권,3110589,애오개역 3번,196507,450469,11440,마포구,11440565,공덕동,31214,3110589,103299,29377,0.2843880386063757,15458.0,14476.4,1.0678069133209915,49080,54220,13297,16175,13964,339361450.0,73800.0,2407400.0,177099.0,1916.2245410758953,11551.943697450386,0.19775558849222202,0.4204880976582542,0.9502415318638128,1.0,1.0,3.0
A,골목상권,3110571,신수동주민센터,194370,449562,11440,마포구,11440630,신수동,75550,3110571,486960,139905,0.28730285855101034,72736.0,68298.0,1.0649799408474625,226196,260763,66240,76228,82607,446334797.0,97536.0,3837596.0,584496.0,763.6233558484574,3190.270519280941,0.19837369146959122,0.4622042878265155,0.9290147034664038,3.0,1.0,4.0
A,골목상권,3110572,서강대역 1번,194437,450111,11440,마포구,11440630,신수동,148225,3110572,2022699,602656,0.29794645668979913,285951.5,290158.8,0.9855000089606106,998295,1024404,592805,313233,279840,5041430160.0,118276.0,2708190.0,2140975.0,2354.7356508132975,8365.352970849042,0.17296787759812374,0.586284958859425,0.9870919993533392,5.0,4.0,2.0
A,골목상권,3110424,상계초등학교,205957,462130,11350,노원구,11350640,상계2동,75911,3110424,2353093,667969,0.2838685083844965,348919.5,331051.2,1.0539744305412577,1090565,1262526,301209,284101,332065,6728153637.0,126024.0,2661171.0,2479117.0,2713.931467131241,10072.553721804456,0.191910877247201,0.38985921933387246,0.9269212904037367,5.0,4.0,3.0
A,골목상권,3110402,도봉구 정병원,203471,462457,11320,도봉구,11320690,방학1동,118386,3110402,633669,196409,0.30995519742957284,96408.0,88170.6,1.093425699723037,300215,333454,71672,86765,92326,2669661955.0,137064.0,2182555.0,770733.0,3463.7960941078168,13592.360609748026,0.2233433983469585,0.3957318410716005,0.9475451694812276,3.0,3.0,5.0
A,골목상권,3110403,방학1동주민센터,203537,462802,11320,도봉구,11320690,방학1동,153054,3110403,1513438,456204,0.30143553948030904,229453.0,210906.6,1.0879365558024263,703603,809835,168883,183959,226620,5940783174.0,265216.0,2236723.0,1778654.0,3340.0443110351985,13022.207551884683,0.21603594600915593,0.3828779243021518,0.92980749789552,5.0,4.0,4.0
A,골목상권,3110404,신창초등학교,203576,459627,11320,도봉구,11320513,창3동,297142,3110404,3038909,907847,0.2987410942545499,452448.0,426803.0,1.0600862693092599,1426451,1612458,321502,326877,479082,8872816758.0,447212.0,2152942.0,3486121.0,2545.183244643545,9773.471474818994,0.2032791642764339,0.37100847705541695,0.9387915202462462,5.0,4.0,4.0
A,골목상권,3110450,시립서북병원,191983,456211,11380,은평구,11380560,구산동,195983,3110450,1945315,553226,0.28438890359658975,289253.5,273361.0,1.0581374080428445,881298,1064019,226204,263760,307404,6720733631.0,350848.0,2416591.0,2296163.0,2926.9410015752364,12148.260622241181,0.19388830537509164,0.4098914571676052,0.906071253241763,5.0,4.0,3.0
A,골목상권,3111084,길동신동아아파트,213077,449188,11740,강동구,11740685,길동,20962,3111084,250670,76793,0.3063509793752743,38465.0,34747.6,1.1069829283173516,116457,134213,25656,37594,37917,256962958.0,43988.0,3107791.0,294658.0,872.0718867297002,3346.176839034808,0.2266037589521052,0.4035863884788766,0.9291658355606973,2.0,1.0,5.0
A,골목상권,3111085,묘곡초등학교(고덕아이파크아파트),213598,451279,11740,강동구,11740550,고덕1동,144712,3111085,808257,234513,0.29014657466622623,118377.5,114301.0,1.0356646048591,409860,398397,78311,99247,131446,6611945556.0,189688.0,2558553.0,997945.0,6625.561084027677,28194.366862391424,0.18835378674337577,0.38230909228129173,0.985817629788545,4.0,4.0,3.0
A,골목상권,3111086,한영중고,213661,449837,11740,강동구,11740540,명일2동,75463,3111086,389036,114214,0.29358208494843663,52634.5,56753.8,0.9274180759702434,180201,208836,34399,38223,62120,5212115594.0,106600.0,2851749.0,495636.0,10516.014966628736,45634.647188610856,0.14711648135715932,0.34634840991579185,0.9263949865822186,2.0,4.0,2.0
A,골목상권,3111087,고덕중학교(고덕2동주민센터),214375,451335,11740,강동구,11740560,고덕2동,63497,3111087,211597,58090,0.27453130242867335,27879.0,31167.2,0.8944980620652481,104986,106611,19741,34247,36780,1689293002.0,109004.0,2493823.0,320601.0,5269.144519199877,29080.616319504217,0.12251800628330323,0.4289663842114964,0.9923203069986815,2.0,3.0,1.0
A,골목상권,3111088,고덕동성당,215015,451172,11740,강동구,11740560,고덕2동,71669,3111088,234862,71139,0.30289702037792404,34575.5,33142.6,1.0432343871633487,109726,125135,20899,35444,42844,2815803585.0,89812.0,2369104.0,324674.0,8672.71042645854,39581.714460422554,0.19903196709209392,0.42232034130680995,0.9343912595481602,2.0,3.0,4.0
A,골목상권,3110439,당고개역 5번,206942,463518,11350,노원구,11350665,상계3?4동,99026,3110439,874204,256436,0.29333656675101005,128939.0,123265.4,1.0460275146148068,416297,457908,90711,103366,119309,1647342978.0,173128.0,2144653.0,1047332.0,1572.8947248818904,6423.992645338408,0.19441294589652874,0.3584815443534919,0.952401270184076,4.0,2.0,3.0
A,골목상권,3110440,상계3동4동주민센터,207404,463610,11350,노원구,11350665,상계3?4동,54632,3110440,222318,67716,0.304590721399077,32094.5,31625.4,1.0148330139697836,108108,114210,22029,25155,31176,3936468.0,70644.0,2092587.0,292962.0,13.436787023573023,58.132021974127234,0.18868763842735967,0.3524680862548242,0.9725528297303863,2.0,1.0,3.0
A,골목상권,3110441,영신여고,207291,461205,11350,노원구,11350619,중계본동,54737,3110441,637749,187268,0.2936390335382729,98658.0,88086.4,1.1200139862680278,290773,346978,70242,43188,117924,2729830529.0,97464.0,2527543.0,735213.0,3712.979135298206,14577.13292714185,0.2241890146301749,0.36276654295028293,0.9118697167694501,3.0,3.0,5.0
A,골목상권,3110442,화랑대철도공원,207943,458309,11350,노원구,11350600,공릉2동,20050,3110442,117944,32630,0.2766567184426508,19081.5,15956.4,1.1958524479205836,53726,64217,17094,10417,19307,450471270.0,16916.0,3138785.0,134860.0,3340.288224825745,13805.432730615998,0.24433501023382392,0.39695109543512175,0.9110510072576816,1.0,1.0,5.0
A,골목상권,3110425,계상초등학교,206006,462411,11350,노원구,11350670,상계5동,104277,3110425,647886,206844,0.31925986979190785,99914.5,89611.0,1.1149803037573511,296114,351772,71289,67179,95102,3369916469.0,154340.0,2130055.0,802226.0,4200.7071186922385,16292.067785384153,0.23754804337808516,0.3605109540876018,0.9140929114072538,3.0,3.0,5.0
A,골목상권,3110474,세명컴퓨터고등학교,193094,458463,11380,은평구,11380530,불광2동,125765,3110474,928930,279910,0.3013251805841129,140415.0,129619.8,1.083283572417177,432582,496349,147078,151506,126161,668763847.0,202668.0,2300399.0,1131598.0,590.990658343334,2389.2102711585867,0.21410853731733853,0.45724112688792484,0.9313543539340963,4.0,2.0,4.0
A,골목상권,3110451,증산역 4번,192207,454149,11380,은평구,11380640,증산동,178167,3110451,642083,192849,0.30034902029799887,96296.5,89898.6,1.0711679603464348,297564,344519,88731,96938,98168,1227578815.0,236732.0,2615621.0,878815.0,1396.856920967439,6365.492250413536,0.20867659631737323,0.4420565565511001,0.9268708251113953,3.0,2.0,4.0
A,골목상권,3110497,가좌역 3번,192369,452344,11410,서대문구,11410690,남가좌1동,27096,3110497,81998,27530,0.3357398960950267,12519.5,11391.8,1.098992257588792,37029,44969,9932,12381,13930,457401621.0,7972.0,2003514.0,89970.0,5083.934878292765,16614.661133309117,0.24104084069253284,0.44199858533134956,0.903168369960243,1.0,1.0,5.0
A,골목상권,3110509,연희대우아파트앞,193678,451158,11410,서대문구,11410585,신촌동,117804,3110509,870331,256056,0.2942053080954258,134354.0,120324.4,1.11659812972265,369541,500789,288437,172105,121963,3671604447.0,160128.0,2933791.0,1030459.0,3563.0766939781206,14339.068199925016,0.22316243674631545,0.6692913385826772,0.849197604129923,4.0,3.0,5.0
A,골목상권,3110510,홍연시장,193904,453009,11410,서대문구,11410615,연희동,42513,3110510,848390,230715,0.2719445066537795,125982.5,119285.0,1.0561470427966635,402765,445626,108411,129741,132982,1360376303.0,47920.0,2641781.0,896310.0,1517.7520087916012,5896.349621827796,0.1856255211109331,0.4374568299956388,0.949479602541284,4.0,2.0,3.0
A,골목상권,3110556,절두산순교성지,192375,449482,11440,마포구,11440680,합정동,41215,3110556,177123,52069,0.293970856410517,26032.5,25011.4,1.040825383625067,85835,91288,35780,40497,30544,76619386.0,45880.0,2936350.0,223003.0,343.5800684295727,1471.497167220419,0.192712667296337,0.6030893785674362,0.9692134844147852,2.0,1.0,3.0
A,골목상권,3110488,우리은행응암동지점,193806,455674,11380,은평구,11380580,응암1동,93490,3110488,337971,112022,0.3314544739045658,50596.0,47356.2,1.068413428442316,146331,191639,42283,54163,55273,1863822631.0,139428.0,2595155.0,477399.0,3904.119260827945,16638.00531145668,0.22623805571966582,0.44891129712312594,0.8659411606321252,2.0,3.0,5.0
A,골목상권,3110489,불광역 3번,193908,456402,11380,은평구,11380510,녹번동,31324,3110489,432402,130628,0.3020985101826541,61928.5,61709.4,1.003550512563726,190074,242329,67804,75712,67819,1547527431.0,57320.0,2416045.0,489722.0,3160.012070113248,11846.827869981933,0.18267931113508287,0.4887465830407815,0.8791518078084746,3.0,2.0,3.0
A,골목상권,3110490,녹번동근린공원,193973,456174,11380,은평구,11380510,녹번동,128235,3110490,503955,140048,0.2778978281791033,72948.0,71612.0,1.0186560911579066,221274,282682,69888,80217,76823,630363342.0,221324.0,2513407.0,725279.0,869.132212569232,4501.052082143266,0.17420113337062462,0.45029417309085135,0.8781478505025251,3.0,2.0,2.0
A,골목상권,3110475,백련산해모로아파트,193130,455354,11380,은평구,11380580,응암1동,70709,3110475,431272,128654,0.29831289766087293,66707.0,59572.0,1.1197710333713826,192099,239174,40310,60494,82214,2047482489.0,139796.0,2425117.0,571068.0,3585.3567158376936,15914.643065897679,0.2268961519450768,0.42436791630340015,0.8908461481385297,3.0,3.0,5.0
A,골목상권,3110476,역촌역 2번,193193,456536,11380,은평구,11380570,대조동,31638,3110476,123289,41138,0.3336712926538458,18173.5,17388.0,1.0451748332183115,58887,64401,15066,19484,20584,75254406.0,52940.0,2429625.0,176229.0,427.0262329128577,1829.316106762604,0.21827270887963207,0.4471931802512795,0.9552758153606566,1.0,1.0,5.0
A,골목상권,3110526,봉원사,195306,452138,11410,서대문구,11410585,신촌동,112347,3110526,125988,29426,0.23356192653268565,15018.0,19190.0,0.7825951016154247,44673,81316,53468,18193,12575,1468283813.0,52996.0,3747945.0,178984.0,8203.436133956107,49897.49925236186,0.053175196565781235,0.6686033590500683,0.7091548401435057,1.0,2.0,1.0
A,골목상권,3110498,증산역 1번,192362,454070,11410,서대문구,11410720,북가좌2동,115165,3110498,2058369,640493,0.31116529640700963,308695.0,288196.0,1.071128676317506,928042,1130327,273577,310153,351693,2809778919.0,150984.0,2356913.0,2209353.0,1271.7654983155703,4386.9002768180135,0.21515064837120823,0.4544486435619658,0.9017255895322948,5.0,3.0,4.0
A,골목상권,3110499,연가초등학교,192836,453604,11410,서대문구,11410720,북가좌2동,122136,3110499,1856074,486251,0.2619782400917205,274765.0,261308.8,1.0514953954861068,826442,1029632,349083,255139,248921,429569254.0,267356.0,2352715.0,2123430.0,202.2997009555295,883.4310962856632,0.17778510224947502,0.459649238123049,0.8905269940745897,5.0,1.0,2.0
A,골목상권,3110500,남가좌동현대아파트,192917,452686,11410,서대문구,11410700,남가좌2동,26069,3110500,212061,71184,0.3356769985994596,33565.5,28986.2,1.157982074228426,95020,117040,15899,30563,37443,1909377152.0,31916.0,3957415.0,243977.0,7826.0538985232215,26823.122499438075,0.26459902885104614,0.3956644550388803,0.8961619534002009,2.0,3.0,5.0
A,골목상권,3110462,갈현건영아파트,192582,458461,11380,은평구,11380551,갈현1동,155714,3110462,769089,206701,0.2687608326214521,116348.5,107278.4,1.0845473086846933,352520,416569,104675,118005,119696,816033581.0,220764.0,2306105.0,989853.0,824.3987551686968,3947.8937257197595,0.1950754230467486,0.44517084498673104,0.916720951671393,3.0,2.0,3.0
A,골목상권,3110463,응암3동주민센터,192604,454716,11380,은평구,11380600,응암3동,53976,3110463,748057,244030,0.3262184566149371,108159.5,106348.0,1.017033700680784,338974,409083,96542,122675,117060,4477694713.0,90404.0,2434387.0,838461.0,5340.373270790174,18348.951821497358,0.20254455424127582,0.4495339258906741,0.9062785322508846,4.0,4.0,4.0
A,골목상권,3110464,연신내역 5번,192658,457512,11380,은평구,11380552,갈현2동,99182,3110464,602467,200726,0.3331734352254978,90591.0,84257.4,1.0751696586887325,286367,316101,120895,96418,85325,4485570963.0,183488.0,2524403.0,785955.0,5707.160032062904,22346.736162729292,0.2299719246107917,0.5023312480185637,0.9506462594631739,3.0,4.0,5.0
A,골목상권,3110540,망원나들목체육관,191170,450546,11440,마포구,11440690,망원1동,61616,3110540,573934,159576,0.2780389382751327,88609.5,79343.0,1.1167903910868004,283336,290598,80578,102473,101863,756706997.0,120836.0,2812564.0,694770.0,1089.1474833398104,4741.984991477415,0.21353951939979982,0.49642293364742285,0.9873469771785606,3.0,2.0,4.0
A,골목상권,3110541,동교초등학교,191287,450928,11440,마포구,11440700,망원2동,101027,3110541,1298701,399569,0.3076682007636862,201793.5,179022.8,1.127194413225578,588146,710554,190223,230338,224383,4791734760.0,204144.0,2695268.0,1502845.0,3188.44242752912,11992.258558596888,0.23547868574844288,0.4966069942196087,0.9057458183215382,5.0,4.0,5.0
A,골목상권,3110527,홍제역 2번,195323,454390,11410,서대문구,11410640,홍제3동,106073,3110527,476033,145159,0.30493474191915265,71960.0,66422.4,1.0833694657224069,211725,264308,60515,73182,75554,1679968959.0,116648.0,2402149.0,592681.0,2834.5247426524556,11573.302096321964,0.21630863144045434,0.4395724666147095,0.8895391706037187,3.0,2.0,4.0
A,골목상권,3110528,서울여자간호대학교,195385,455125,11410,서대문구,11410640,홍제3동,59337,3110528,789542,244408,0.309556679695317,112043.5,113091.0,0.9907375476386273,362011,427530,100795,106841,112850,2739670579.0,66652.0,2306159.0,856194.0,3199.8245479412376,11209.414499525385,0.18202902687264114,0.4059138082584587,0.9170164475100755,4.0,3.0,3.0
A,골목상권,3110573,신촌역 6번,194527,450416,11440,마포구,11440600,대흥동,9367,3110573,97007,26665,0.27487707072685474,12900.5,14240.8,0.9058830964552553,44005,53002,38312,16739,10823,96908615.0,8132.0,2520614.0,105139.0,921.7190100723803,3634.3002062628916,0.12727948101821496,0.6790643974146195,0.9072541156823735,1.0,1.0,1.0
A,골목상권,3110574,서강대학교,194699,449975,11440,마포구,11440600,대흥동,16304,3110574,76214,23976,0.3145878709948303,10428.0,11071.8,0.9418522733430879,38636,37579,23248,10505,9938,,7148.0,2708192.0,83362.0,,,0.16549363193413333,0.5732673786968273,0.9861311570052747,1.0,1.0,2.0
A,골목상권,3110549,새터산,191929,451850,11440,마포구,11440730,성산2동,101078,3110549,919979,268706,0.2920784061375314,138866.5,128449.2,1.0811005440283008,410816,509163,147206,177278,163177,1576200842.0,110948.0,2588927.0,1030927.0,1528.9160551620046,5865.893735160361,0.20768726129383916,0.5300784039635688,0.8930986468169382,4.0,2.0,4.0
A,골목상권,3110550,합정역 8번,191993,450196,11440,마포구,11440680,합정동,173803,3110550,1280756,410211,0.3202881735474985,188205.0,180869.2,1.0405585915125404,570453,710303,262161,305655,234633,19974168131.0,246244.0,2887800.0,1527000.0,13080.660203667321,48692.42446204514,0.20839634073351526,0.6265432291552802,0.8908066798047403,5.0,5.0,4.0
